id,year,crawl_id,shard_id,original_url,text_length,languages,fetch_status,collected_at
286,2012,CC-MAIN-2012,NA,http://0-www.bna.com.cardcatalog.piercelaw.edu/,1488,NA,success,2026-03-28 14:04:45
369,2012,CC-MAIN-2012,NA,http://51peco.com/pinpon/,123,NA,success,2026-03-28 14:06:58
847,2012,CC-MAIN-2012,NA,http://51qiuai.com/,256,NA,success,2026-03-28 14:19:46
154,2012,CC-MAIN-2012,NA,http://51qsbc.com/changping.htm,1279,NA,success,2026-03-28 14:01:16
676,2012,CC-MAIN-2012,NA,http://51qsbc.com/cs08.htm,1420,NA,success,2026-03-28 14:15:12
952,2012,CC-MAIN-2012,NA,http://abifahrt.org/abifahrt-goldstrand-abireisen/,3189,NA,success,2026-03-28 14:22:33
1039,2012,CC-MAIN-2012,NA,http://abifahrt.org/abifahrt-prag-abireisen/,2837,NA,success,2026-03-28 14:24:54
924,2012,CC-MAIN-2012,NA,http://abigtree.org/8gcf744Waxolp752.php,2,NA,success,2026-03-28 14:21:49
614,2012,CC-MAIN-2012,NA,http://abikleider.org/,3267,NA,success,2026-03-28 14:13:32
692,2012,CC-MAIN-2012,NA,http://adriennelabonte.net/,2470,NA,success,2026-03-28 14:15:38
940,2012,CC-MAIN-2012,NA,http://adrift.net/,3235,NA,success,2026-03-28 14:22:14
683,2012,CC-MAIN-2012,NA,http://adros.net/,953,NA,success,2026-03-28 14:15:23
87,2012,CC-MAIN-2012,NA,http://agnieszka.tylkotwoja.net/,2,NA,success,2026-03-28 13:59:29
160,2012,CC-MAIN-2012,NA,http://annuals.folens.ie/siamsa/,844,NA,success,2026-03-28 14:01:25
765,2012,CC-MAIN-2012,NA,http://athletics.dwc.edu/sports/bsb/2009-10/bios/marstaller%20darrik%20t072,3140,NA,success,2026-03-28 14:17:35
125,2012,CC-MAIN-2012,NA,http://bbs.51qbh.com/,31,NA,success,2026-03-28 14:00:29
776,2012,CC-MAIN-2012,NA,http://blackboard.myifs.ca/help/index.php,800,NA,success,2026-03-28 14:17:53
132,2012,CC-MAIN-2012,NA,http://blackboard.myifs.ca/search.php,433,NA,success,2026-03-28 14:00:40
1053,2012,CC-MAIN-2012,NA,http://blog.carlschmidt.ca/2010/10/one-hour-from-now.html,3413,NA,success,2026-03-28 14:25:17
845,2012,CC-MAIN-2012,NA,http://blog.gentry.io/the-violence-of-life,1423,NA,success,2026-03-28 14:19:43
461,2012,CC-MAIN-2012,NA,http://blog.graffit.io/2008/07/15/whats-the-radius/,10078,NA,success,2026-03-28 14:09:26
420,2012,CC-MAIN-2012,NA,http://blog.kin.io/,2,NA,success,2026-03-28 14:08:19
627,2012,CC-MAIN-2012,NA,http://blog.luis.io/,4150,NA,success,2026-03-28 14:13:53
832,2012,CC-MAIN-2012,NA,http://blog.luis.io/pave-culture-cycliste-another-something-compa,2420,NA,success,2026-03-28 14:19:23
247,2012,CC-MAIN-2012,NA,http://blog.media.io/tag/download,7012,NA,success,2026-03-28 14:03:44
293,2012,CC-MAIN-2012,NA,http://blog.musac.co.nz/2009/09/fibre-and-broadband.html,4440,NA,success,2026-03-28 14:04:56
866,2012,CC-MAIN-2012,NA,http://blog.shophandmade.co.uk/2010_11_01_archive.html,5411,NA,success,2026-03-28 14:20:16
1081,2012,CC-MAIN-2012,NA,http://blog.tyjak.net/post/349682760/philosophie-sur-le-langage-arte,546,NA,success,2026-03-28 14:26:01
520,2012,CC-MAIN-2012,NA,http://blog.tyjak.net/post/486292886/analyser-cest-de-fait-justifier-cette,417,NA,success,2026-03-28 14:11:00
707,2012,CC-MAIN-2012,NA,http://blogtalk.divinediscussions.com/,2472,NA,success,2026-03-28 14:16:02
1082,2012,CC-MAIN-2012,NA,http://brantford.myoby.ca/title2.php,32,NA,success,2026-03-28 14:26:03
6,2012,CC-MAIN-2012,NA,http://burgerlounge.com.au/,1286,NA,success,2026-03-28 13:57:21
265,2012,CC-MAIN-2012,NA,http://carlsbadsprings.ca/en/Optimiste_Club_of_Carlsbad_Springs_37/sitemap.html,710,NA,success,2026-03-28 14:04:12
213,2012,CC-MAIN-2012,NA,http://carlyleart.ca/,5158,NA,success,2026-03-28 14:02:50
158,2012,CC-MAIN-2012,NA,http://carlyledesign.ca/projects/onekidsplace/,875,NA,success,2026-03-28 14:01:22
236,2012,CC-MAIN-2012,NA,http://carmanlegion.ca/,4092,NA,success,2026-03-28 14:03:26
803,2012,CC-MAIN-2012,NA,http://carmanunited.ca/2011/12/hello-world/,663,NA,success,2026-03-28 14:18:36
793,2012,CC-MAIN-2012,NA,http://carmelbeach.ca/,1733,NA,success,2026-03-28 14:18:20
828,2012,CC-MAIN-2012,NA,http://carmichaelconsulting.ca/,2025,NA,success,2026-03-28 14:19:16
602,2012,CC-MAIN-2012,NA,http://carolacook.ca/,1983,NA,success,2026-03-28 14:13:13
126,2012,CC-MAIN-2012,NA,http://carolinesproperties.ca/204-1354-WINTER-ST-South-Surrey-White-Rock-White-Rock-White-Rock-mylistings-1192766.property,4791,NA,success,2026-03-28 14:00:31
