id,year,crawl_id,shard_id,original_url,text_length,languages,fetch_status,collected_at
16860,2010,WAYBACK,NA,http://apache.org/,10210,NA,success,2026-03-27 20:10:44
16699,2010,WAYBACK,NA,http://python.org/,4021,NA,success,2026-03-27 20:00:21
16556,2010,WAYBACK,NA,http://python.org/3kpoll,845,NA,success,2026-03-27 19:50:53
16868,2010,WAYBACK,NA,http://python.org/about/,3996,NA,success,2026-03-27 20:11:14
16694,2010,WAYBACK,NA,http://python.org/about/apps/,3570,NA,success,2026-03-27 19:59:55
16892,2010,WAYBACK,NA,http://python.org/about/gettingstarted/,3045,NA,success,2026-03-27 20:12:46
16604,2010,WAYBACK,NA,http://python.org/about/help/,2969,NA,success,2026-03-27 19:54:05
16994,2010,WAYBACK,NA,http://python.org/about/quotes/,6294,NA,success,2026-03-27 20:19:27
16730,2010,WAYBACK,NA,http://python.org/about/success/,15364,NA,success,2026-03-27 20:02:28
16927,2010,WAYBACK,NA,http://python.org/about/success/acqutek/,8148,NA,success,2026-03-27 20:15:04
17037,2010,WAYBACK,NA,http://python.org/about/success/astra/,15721,NA,success,2026-03-27 20:22:25
16964,2010,WAYBACK,NA,http://python.org/about/success/bats/,12027,NA,success,2026-03-27 20:17:32
16866,2010,WAYBACK,NA,http://python.org/about/success/carmanah/,12750,NA,success,2026-03-27 20:11:07
16898,2010,WAYBACK,NA,http://python.org/about/success/cog/,9886,NA,success,2026-03-27 20:13:10
16777,2010,WAYBACK,NA,http://python.org/about/success/devil/,12434,NA,success,2026-03-27 20:05:26
16957,2010,WAYBACK,NA,http://python.org/about/success/devnet/,4428,NA,success,2026-03-27 20:17:05
16987,2010,WAYBACK,NA,http://python.org/about/success/enovad/,6273,NA,success,2026-03-27 20:19:01
16965,2010,WAYBACK,NA,http://python.org/about/success/esr/,22474,NA,success,2026-03-27 20:17:37
16880,2010,WAYBACK,NA,http://python.org/about/success/ezro/,8528,NA,success,2026-03-27 20:11:59
16885,2010,WAYBACK,NA,http://python.org/about/success/forecastwatch/,8939,NA,success,2026-03-27 20:12:18
16988,2010,WAYBACK,NA,http://python.org/about/success/frequentis/,7176,NA,success,2026-03-27 20:19:06
16950,2010,WAYBACK,NA,http://python.org/about/success/gravityzoo/,8067,NA,success,2026-03-27 20:16:37
16627,2010,WAYBACK,NA,http://python.org/about/success/gusto/,9690,NA,success,2026-03-27 19:55:35
17032,2010,WAYBACK,NA,http://python.org/about/success/honeywell/,15405,NA,success,2026-03-27 20:22:05
17004,2010,WAYBACK,NA,http://python.org/about/success/ilm/,10509,NA,success,2026-03-27 20:20:10
16960,2010,WAYBACK,NA,http://python.org/about/success/loveintros/,6222,NA,success,2026-03-27 20:17:16
17060,2010,WAYBACK,NA,http://python.org/about/success/mayavi/,7768,NA,success,2026-03-27 20:23:52
17003,2010,WAYBACK,NA,http://python.org/about/success/mmtk/,6585,NA,success,2026-03-27 20:20:06
16932,2010,WAYBACK,NA,http://python.org/about/success/natsworld/,9086,NA,success,2026-03-27 20:15:23
16923,2010,WAYBACK,NA,http://python.org/about/success/nexedi/,14175,NA,success,2026-03-27 20:14:49
16922,2010,WAYBACK,NA,http://python.org/about/success/philips/,10282,NA,success,2026-03-27 20:14:46
16720,2010,WAYBACK,NA,http://python.org/about/success/projectpipe/,10794,NA,success,2026-03-27 20:01:51
16687,2010,WAYBACK,NA,http://python.org/about/success/rackspace/,11618,NA,success,2026-03-27 19:59:28
16578,2010,WAYBACK,NA,http://python.org/about/success/siena/,9167,NA,success,2026-03-27 19:52:19
16811,2010,WAYBACK,NA,http://python.org/about/success/st-andrews/,6394,NA,success,2026-03-27 20:07:33
16820,2010,WAYBACK,NA,http://python.org/about/success/strakt/,11117,NA,success,2026-03-27 20:08:07
16663,2010,WAYBACK,NA,http://python.org/about/success/superleague/,7135,NA,success,2026-03-27 19:57:51
16845,2010,WAYBACK,NA,http://python.org/about/success/suzanne/,7342,NA,success,2026-03-27 20:09:45
17011,2010,WAYBACK,NA,http://python.org/about/success/tempest/,6683,NA,success,2026-03-27 20:20:45
16536,2010,WAYBACK,NA,http://python.org/about/success/testgo/,4292,NA,success,2026-03-27 19:49:34
16891,2010,WAYBACK,NA,http://python.org/about/success/tribon/,7028,NA,success,2026-03-27 20:12:42
16841,2010,WAYBACK,NA,http://python.org:80/3kpoll,839,NA,success,2026-03-27 20:09:30
