id,year,crawl_id,shard_id,original_url,text_length,languages,fetch_status,collected_at
3279,2015,CC-MAIN-2015-48,NA,http://0401.twchatmovie.info/,51,NA,success,2026-03-28 16:03:04
4203,2015,CC-MAIN-2015-48,NA,http://100squared.com.au/,2276,NA,success,2026-03-28 16:29:27
3933,2015,CC-MAIN-2015-48,NA,http://10group.com.au/portfolio/,2205,NA,success,2026-03-28 16:22:04
4095,2015,CC-MAIN-2015-48,NA,http://12345.com.au/,1649,NA,success,2026-03-28 16:26:31
3414,2015,CC-MAIN-2015-48,NA,http://1300apprentice.com.au/apprenticeships/toolmaker-apprenticeship/,9597,NA,success,2026-03-28 16:06:59
3533,2015,CC-MAIN-2015-48,NA,http://173liveshow.twchatmovie.info/,51,NA,success,2026-03-28 16:10:28
3929,2015,CC-MAIN-2015-48,NA,http://1800shadeu.com.au/blog/general-shade-topics/bunnings-shade-sails-diy,2819,NA,success,2026-03-28 16:21:58
3581,2015,CC-MAIN-2015-48,NA,http://5278.twlive520.info/,51,NA,success,2026-03-28 16:12:01
3528,2015,CC-MAIN-2015-48,NA,http://578.twlive520.info/,51,NA,success,2026-03-28 16:10:19
3572,2015,CC-MAIN-2015-48,NA,http://8ballpoolcoinshacktoolcheats2015.nowadays.co/,4084,NA,success,2026-03-28 16:11:46
3642,2015,CC-MAIN-2015-48,NA,http://acadvisoraded@brocku.ca/education,5781,NA,success,2026-03-28 16:13:48
3955,2015,CC-MAIN-2015-48,NA,http://ashvilleohio.gov/index.php?option=com_content&view=article&id=136%3Ace&catid=2&Itemid=14,4319,NA,success,2026-03-28 16:22:40
3448,2015,CC-MAIN-2015-48,NA,http://autoelectricalpartsuk.co.uk/,1830,NA,success,2026-03-28 16:08:06
4187,2015,CC-MAIN-2015-48,NA,http://autoelectricalpartsuk.co.uk/products/Windscreen_Washer_Equipment/Windscreen_Wiper_Arms_and_Blades/700mm_pantograph_arm_089370.html,2603,NA,success,2026-03-28 16:29:01
4215,2015,CC-MAIN-2015-48,NA,http://baza1.poisk-l00.info/spisok.php?lr=1170001&hr=5000,125,NA,success,2026-03-28 16:29:47
4237,2015,CC-MAIN-2015-48,NA,http://bgrant@brocku.ca/graduate-studies/doctoral-thesis-defences,7340,NA,success,2026-03-28 16:30:22
4185,2015,CC-MAIN-2015-48,NA,http://bldg6.arsusda.gov/pberkum/Public/sarl/campbell/home.html,606,NA,success,2026-03-28 16:28:58
3689,2015,CC-MAIN-2015-48,NA,http://blog.rana.io/about/,1787,NA,success,2026-03-28 16:15:05
4227,2015,CC-MAIN-2015-48,NA,http://blog.romit.io/2014/02/25/on-mt-gox/,2602,NA,success,2026-03-28 16:30:06
3829,2015,CC-MAIN-2015-48,NA,http://blog.romit.io/tag/vancouver/,2771,NA,success,2026-03-28 16:19:13
4198,2015,CC-MAIN-2015-48,NA,http://blog.shantanu.io/,19498,NA,success,2026-03-28 16:29:18
3617,2015,CC-MAIN-2015-48,NA,http://blog.smartlogic.io/2013/04/30/22-links-from-railsconf-2013-day-1,1855,NA,success,2026-03-28 16:13:06
4039,2015,CC-MAIN-2015-48,NA,http://blog.tvalacarta.info/tag/lasexta/,17466,NA,success,2026-03-28 16:24:58
3379,2015,CC-MAIN-2015-48,NA,http://boston.police.info/,1550,NA,success,2026-03-28 16:05:57
4041,2015,CC-MAIN-2015-48,NA,http://bucaramanga.opendi.co/208323.html,2069,NA,success,2026-03-28 16:25:01
3524,2015,CC-MAIN-2015-48,NA,http://car-audio-long-island.ny-biz.co/,3736,NA,success,2026-03-28 16:10:12
4010,2015,CC-MAIN-2015-48,NA,http://casinodealer.sports-book.co/,6,NA,success,2026-03-28 16:24:11
3935,2015,CC-MAIN-2015-48,NA,http://cheat-planet.truegaming.info/,234,NA,success,2026-03-28 16:22:07
